id_hal,Translation_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
3997713,12729,3,We conducted two experiments where participants embody a first-person avatar attending a virtual meeting in immersive VR.,Nous avons mené deux expériences où les participants incarnent un avatar à la première personne assistant à une réunion virtuelle en VR immersive.,Nous avons mené deux expériences où les participants incarnent un avatar à la première personne assistant à une réunion virtuelle en RV immersive.,"['Nous', 'avons', 'mené', 'deux', 'expériences', 'où', 'les', 'participants', 'incarnent', 'un', 'avatar', 'à', 'la', 'première', 'personne', 'assistant', 'à', 'une', 'réunion', 'virtuelle', 'en', 'VR', 'immersive.']","[(0, 4), (4, 10), (10, 15), (15, 20), (20, 32), (32, 35), (35, 39), (39, 52), (52, 62), (62, 65), (65, 72), (72, 74), (74, 77), (77, 86), (86, 95), (95, 105), (105, 107), (107, 111), (111, 119), (119, 129), (129, 132), (132, 135), (135, 146)]","['Nous', 'avons', 'mené', 'deux', 'expériences', 'où', 'les', 'participants', 'incarnent', 'un', 'avatar', 'à', 'la', 'première', 'personne', 'assistant', 'à', 'une', 'réunion', 'virtuelle', 'en', 'RV', 'immersive.']","[(0, 4), (4, 10), (10, 15), (15, 20), (20, 32), (32, 35), (35, 39), (39, 52), (52, 62), (62, 65), (65, 72), (72, 74), (74, 77), (77, 86), (86, 95), (95, 105), (105, 107), (107, 111), (111, 119), (119, 129), (129, 132), (132, 135), (135, 146)]"
3997713,12729,4,"In the first experiment, participants were listening to two speaking virtual agents and the speech of one agent was augmented with vibrotactile feedback.","Dans la première expérience, les participants écoutaient deux agents virtuels parlants et le discours d’un agent a été augmenté avec la rétroaction vibrotactile.","Dans la première expérience, les participants écoutaient deux agents virtuels parlants et le discours d’un agent a été augmenté avec la rétroaction vibrotactile.","['Dans', 'la', 'première', 'expérience,', 'les', 'participants', 'écoutaient', 'deux', 'agents', 'virtuels', 'parlants', 'et', 'le', 'discours', 'd’un', 'agent', 'a', 'été', 'augmenté', 'avec', 'la', 'rétroaction', 'vibrotactile.']","[(0, 4), (4, 7), (7, 16), (16, 28), (28, 32), (32, 45), (45, 56), (56, 61), (61, 68), (68, 77), (77, 86), (86, 89), (89, 92), (92, 101), (101, 106), (106, 112), (112, 114), (114, 118), (118, 127), (127, 132), (132, 135), (135, 147), (147, 161)]","['Dans', 'la', 'première', 'expérience,', 'les', 'participants', 'écoutaient', 'deux', 'agents', 'virtuels', 'parlants', 'et', 'le', 'discours', 'd’un', 'agent', 'a', 'été', 'augmenté', 'avec', 'la', 'rétroaction', 'vibrotactile.']","[(0, 4), (4, 7), (7, 16), (16, 28), (28, 32), (32, 45), (45, 56), (56, 61), (61, 68), (68, 77), (77, 86), (86, 89), (89, 92), (92, 101), (101, 106), (106, 112), (112, 114), (114, 118), (118, 127), (127, 132), (132, 135), (135, 147), (147, 161)]"
3997713,12729,5,"Interestingly, the results show that such vibrotactile feedback could significantly improve the perceived co-presence but also the persuasiveness and leadership of the haptically-augmented agent.","Fait intéressant, les résultats montrent qu’une telle rétroaction vibrotactile pourrait améliorer considérablement la coprésence perçue, mais aussi la persuasion et le leadership de l’agent haptiquement augmenté.","Fait intéressant, les résultats montrent qu’une telle rétroaction vibrotactile pourrait améliorer considérablement la coprésence perçue, mais aussi la persuasion et le leadership de l’agent haptiquement augmenté.","['Fait', 'intéressant,', 'les', 'résultats', 'montrent', 'qu’une', 'telle', 'rétroaction', 'vibrotactile', 'pourrait', 'améliorer', 'considérablement', 'la', 'coprésence', 'perçue,', 'mais', 'aussi', 'la', 'persuasion', 'et', 'le', 'leadership', 'de', 'l’agent', 'haptiquement', 'augmenté.']","[(0, 4), (4, 17), (17, 21), (21, 31), (31, 40), (40, 47), (47, 53), (53, 65), (65, 78), (78, 87), (87, 97), (97, 114), (114, 117), (117, 128), (128, 136), (136, 141), (141, 147), (147, 150), (150, 161), (161, 164), (164, 167), (167, 178), (178, 181), (181, 189), (189, 202), (202, 212)]","['Fait', 'intéressant,', 'les', 'résultats', 'montrent', 'qu’une', 'telle', 'rétroaction', 'vibrotactile', 'pourrait', 'améliorer', 'considérablement', 'la', 'coprésence', 'perçue,', 'mais', 'aussi', 'la', 'persuasion', 'et', 'le', 'leadership', 'de', 'l’agent', 'haptiquement', 'augmenté.']","[(0, 4), (4, 17), (17, 21), (21, 31), (31, 40), (40, 47), (47, 53), (53, 65), (65, 78), (78, 87), (87, 97), (97, 114), (114, 117), (117, 128), (128, 136), (136, 141), (141, 147), (147, 150), (150, 161), (161, 164), (164, 167), (167, 178), (178, 181), (181, 189), (189, 202), (202, 212)]"
3997713,12729,6,"In the second experiment, the participants were asked to speak to two agents, and their own speech was augmented or not with vibrotactile feedback.","Dans la deuxième expérience, les participants ont été invités à parler à deux agents, et leur propre discours a été augmenté ou non avec la rétroaction vibrotactile.","Dans la deuxième expérience, les participants ont été invités à parler à deux agents, et leur propre discours a été augmenté ou non avec la rétroaction vibrotactile.","['Dans', 'la', 'deuxième', 'expérience,', 'les', 'participants', 'ont', 'été', 'invités', 'à', 'parler', 'à', 'deux', 'agents,', 'et', 'leur', 'propre', 'discours', 'a', 'été', 'augmenté', 'ou', 'non', 'avec', 'la', 'rétroaction', 'vibrotactile.']","[(0, 4), (4, 7), (7, 16), (16, 28), (28, 32), (32, 45), (45, 49), (49, 53), (53, 61), (61, 63), (63, 70), (70, 72), (72, 77), (77, 85), (85, 88), (88, 93), (93, 100), (100, 109), (109, 111), (111, 115), (115, 124), (124, 127), (127, 131), (131, 136), (136, 139), (139, 151), (151, 165)]","['Dans', 'la', 'deuxième', 'expérience,', 'les', 'participants', 'ont', 'été', 'invités', 'à', 'parler', 'à', 'deux', 'agents,', 'et', 'leur', 'propre', 'discours', 'a', 'été', 'augmenté', 'ou', 'non', 'avec', 'la', 'rétroaction', 'vibrotactile.']","[(0, 4), (4, 7), (7, 16), (16, 28), (28, 32), (32, 45), (45, 49), (49, 53), (53, 61), (61, 63), (63, 70), (70, 72), (72, 77), (77, 85), (85, 88), (88, 93), (93, 100), (100, 109), (109, 111), (111, 115), (115, 124), (124, 127), (127, 131), (131, 136), (136, 139), (139, 151), (151, 165)]"
3997713,12729,7,"The results show that vibrotactile feedback had again a positive effect on co-presence, and that participants perceive their speech as more persuasive in presence of haptic feedback.","Les résultats montrent que la rétroaction vibrotactile a de nouveau eu un effet positif sur la coprésence, et que les participants perçoivent leur discours comme plus persuasif en présence de rétroaction haptique.","Les résultats montrent que la rétroaction vibrotactile a de nouveau eu un effet positif sur la coprésence, et que les participants perçoivent leur discours comme plus persuasif en présence de rétroaction haptique.","['Les', 'résultats', 'montrent', 'que', 'la', 'rétroaction', 'vibrotactile', 'a', 'de', 'nouveau', 'eu', 'un', 'effet', 'positif', 'sur', 'la', 'coprésence,', 'et', 'que', 'les', 'participants', 'perçoivent', 'leur', 'discours', 'comme', 'plus', 'persuasif', 'en', 'présence', 'de', 'rétroaction', 'haptique.']","[(0, 3), (3, 13), (13, 22), (22, 26), (26, 29), (29, 41), (41, 54), (54, 56), (56, 59), (59, 67), (67, 70), (70, 73), (73, 79), (79, 87), (87, 91), (91, 94), (94, 106), (106, 109), (109, 113), (113, 117), (117, 130), (130, 141), (141, 146), (146, 155), (155, 161), (161, 166), (166, 176), (176, 179), (179, 188), (188, 191), (191, 203), (203, 213)]","['Les', 'résultats', 'montrent', 'que', 'la', 'rétroaction', 'vibrotactile', 'a', 'de', 'nouveau', 'eu', 'un', 'effet', 'positif', 'sur', 'la', 'coprésence,', 'et', 'que', 'les', 'participants', 'perçoivent', 'leur', 'discours', 'comme', 'plus', 'persuasif', 'en', 'présence', 'de', 'rétroaction', 'haptique.']","[(0, 3), (3, 13), (13, 22), (22, 26), (26, 29), (29, 41), (41, 54), (54, 56), (56, 59), (59, 67), (67, 70), (70, 73), (73, 79), (79, 87), (87, 91), (91, 94), (94, 106), (106, 109), (109, 113), (113, 117), (117, 130), (130, 141), (141, 146), (146, 155), (155, 161), (161, 166), (166, 176), (176, 179), (179, 188), (188, 191), (191, 203), (203, 213)]"
3997713,12729,8,"Taken together, our results demonstrate the strong potential of haptic feedback for supporting social interactions in VR, and pave the way to novel usages of vibrations in a wide range of applications in which verbal communication plays a prominent role.","Ensemble, nos résultats démontrent le fort potentiel de rétroaction haptique pour soutenir les interactions sociales en RV, et ouvrent la voie à de nouvelles utilisations des vibrations dans un large éventail d’applications dans lesquelles la communication verbale joue un rôle de premier plan.","Ensemble, nos résultats démontrent le fort potentiel de rétroaction haptique pour soutenir les interactions sociales en RV, et ouvrent la voie à de nouvelles utilisations des vibrations dans un large éventail d’applications dans lesquelles la communication verbale joue un rôle de premier plan.","['Ensemble,', 'nos', 'résultats', 'démontrent', 'le', 'fort', 'potentiel', 'de', 'rétroaction', 'haptique', 'pour', 'soutenir', 'les', 'interactions', 'sociales', 'en', 'RV,', 'et', 'ouvrent', 'la', 'voie', 'à', 'de', 'nouvelles', 'utilisations', 'des', 'vibrations', 'dans', 'un', 'large', 'éventail', 'd’applications', 'dans', 'lesquelles', 'la', 'communication', 'verbale', 'joue', 'un', 'rôle', 'de', 'premier', 'plan.']","[(0, 9), (9, 13), (13, 23), (23, 34), (34, 37), (37, 42), (42, 52), (52, 55), (55, 67), (67, 76), (76, 81), (81, 90), (90, 94), (94, 107), (107, 116), (116, 119), (119, 123), (123, 126), (126, 134), (134, 137), (137, 142), (142, 144), (144, 147), (147, 157), (157, 170), (170, 174), (174, 185), (185, 190), (190, 193), (193, 199), (199, 208), (208, 223), (223, 228), (228, 239), (239, 242), (242, 256), (256, 264), (264, 269), (269, 272), (272, 277), (277, 280), (280, 288), (288, 294)]","['Ensemble,', 'nos', 'résultats', 'démontrent', 'le', 'fort', 'potentiel', 'de', 'rétroaction', 'haptique', 'pour', 'soutenir', 'les', 'interactions', 'sociales', 'en', 'RV,', 'et', 'ouvrent', 'la', 'voie', 'à', 'de', 'nouvelles', 'utilisations', 'des', 'vibrations', 'dans', 'un', 'large', 'éventail', 'd’applications', 'dans', 'lesquelles', 'la', 'communication', 'verbale', 'joue', 'un', 'rôle', 'de', 'premier', 'plan.']","[(0, 9), (9, 13), (13, 23), (23, 34), (34, 37), (37, 42), (42, 52), (52, 55), (55, 67), (67, 76), (76, 81), (81, 90), (90, 94), (94, 107), (107, 116), (116, 119), (119, 123), (123, 126), (126, 134), (134, 137), (137, 142), (142, 144), (144, 147), (147, 157), (157, 170), (170, 174), (174, 185), (185, 190), (190, 193), (193, 199), (199, 208), (208, 223), (223, 228), (228, 239), (239, 242), (242, 256), (256, 264), (264, 269), (269, 272), (272, 277), (277, 280), (280, 288), (288, 294)]"
3563308,16807,0,Continual Learning of Long Topic Sequences in Neural Information Retrieval,Apprentissage continu de longues séquences thématiques dans la recherche d'informations neuronales,Apprentissage continu de longues séquences thématiques dans la recherche d'informations neuronales,"['Apprentissage', 'continu', 'de', 'longues', 'séquences', 'thématiques', 'dans', 'la', 'recherche', ""d'informations"", 'neuronales']","[(0, 13), (13, 21), (21, 24), (24, 32), (32, 42), (42, 54), (54, 59), (59, 62), (62, 72), (72, 87), (87, 98)]","['Apprentissage', 'continu', 'de', 'longues', 'séquences', 'thématiques', 'dans', 'la', 'recherche', ""d'informations"", 'neuronales']","[(0, 13), (13, 21), (21, 24), (24, 32), (32, 42), (42, 54), (54, 59), (59, 62), (62, 72), (72, 87), (87, 98)]"
3563308,16807,1,"In information retrieval (IR) systems, trends and users' interests may change over time, altering either the distribution of requests or contents to be recommended.","Dans les systèmes de recherche d'informations, les tendances et les intérêts des utilisateurs peuvent changer au fil du temps, modifiant la distribution des demandes ou du contenu à recommander.","Dans les systèmes de recherche d'information, les tendances et les intérêts des utilisateurs peuvent changer au fil du temps, modifiant la distribution des demandes ou du contenu à recommander.","['Dans', 'les', 'systèmes', 'de', 'recherche', ""d'informations,"", 'les', 'tendances', 'et', 'les', 'intérêts', 'des', 'utilisateurs', 'peuvent', 'changer', 'au', 'fil', 'du', 'temps,', 'modifiant', 'la', 'distribution', 'des', 'demandes', 'ou', 'du', 'contenu', 'à', 'recommander.']","[(0, 4), (4, 8), (8, 17), (17, 20), (20, 30), (30, 46), (46, 50), (50, 60), (60, 63), (63, 67), (67, 76), (76, 80), (80, 93), (93, 101), (101, 109), (109, 112), (112, 116), (116, 119), (119, 126), (126, 136), (136, 139), (139, 152), (152, 156), (156, 165), (165, 168), (168, 171), (171, 179), (179, 181), (181, 194)]","['Dans', 'les', 'systèmes', 'de', 'recherche', ""d'information,"", 'les', 'tendances', 'et', 'les', 'intérêts', 'des', 'utilisateurs', 'peuvent', 'changer', 'au', 'fil', 'du', 'temps,', 'modifiant', 'la', 'distribution', 'des', 'demandes', 'ou', 'du', 'contenu', 'à', 'recommander.']","[(0, 4), (4, 8), (8, 17), (17, 20), (20, 30), (30, 45), (45, 49), (49, 59), (59, 62), (62, 66), (66, 75), (75, 79), (79, 92), (92, 100), (100, 108), (108, 111), (111, 115), (115, 118), (118, 125), (125, 135), (135, 138), (138, 151), (151, 155), (155, 164), (164, 167), (167, 170), (170, 178), (178, 180), (180, 193)]"
3563308,16807,2,"Since neural ranking approaches heavily depend on the training data, it is crucial to understand the transfer capacity of recent IR approaches to address new domains in the long term.","Étant donné que les approches de classement neuronal dépendent fortement des données de formation, il est crucial de comprendre la capacité de transfert des approches IR récentes pour aborder de nouveaux domaines à long terme.","Étant donné que les approches de classement neuronal dépendent fortement des données de formation, il est crucial de comprendre la capacité de transfert des approches récentes de recherche d'information pour aborder de nouveaux domaines à long terme.","['Étant', 'donné', 'que', 'les', 'approches', 'de', 'classement', 'neuronal', 'dépendent', 'fortement', 'des', 'données', 'de', 'formation,', 'il', 'est', 'crucial', 'de', 'comprendre', 'la', 'capacité', 'de', 'transfert', 'des', 'approches', 'IR', 'récentes', 'pour', 'aborder', 'de', 'nouveaux', 'domaines', 'à', 'long', 'terme.']","[(0, 5), (5, 11), (11, 15), (15, 19), (19, 29), (29, 32), (32, 43), (43, 52), (52, 62), (62, 72), (72, 76), (76, 84), (84, 87), (87, 98), (98, 101), (101, 105), (105, 113), (113, 116), (116, 127), (127, 130), (130, 139), (139, 142), (142, 152), (152, 156), (156, 166), (166, 169), (169, 178), (178, 183), (183, 191), (191, 194), (194, 203), (203, 212), (212, 214), (214, 219), (219, 226)]","['Étant', 'donné', 'que', 'les', 'approches', 'de', 'classement', 'neuronal', 'dépendent', 'fortement', 'des', 'données', 'de', 'formation,', 'il', 'est', 'crucial', 'de', 'comprendre', 'la', 'capacité', 'de', 'transfert', 'des', 'approches', 'récentes', 'de', 'recherche', ""d'information"", 'pour', 'aborder', 'de', 'nouveaux', 'domaines', 'à', 'long', 'terme.']","[(0, 5), (5, 11), (11, 15), (15, 19), (19, 29), (29, 32), (32, 43), (43, 52), (52, 62), (62, 72), (72, 76), (76, 84), (84, 87), (87, 98), (98, 101), (101, 105), (105, 113), (113, 116), (116, 127), (127, 130), (130, 139), (139, 142), (142, 152), (152, 156), (156, 166), (166, 175), (175, 178), (178, 188), (188, 202), (202, 207), (207, 215), (215, 218), (218, 227), (227, 236), (236, 238), (238, 243), (243, 250)]"
3563308,16807,3,"In this paper, we first propose a dataset based upon the MSMarco corpus aiming at modeling a long stream of topics as well as IR property-driven controlled settings.","Dans cet article, nous proposons d'abord un ensemble de données basé sur le corpus MSMarco visant à modéliser un long flux de sujets ainsi que des paramètres contrôlés par propriété IR.","Dans cet article, nous proposons d'abord un ensemble de données basé sur le corpus MSMarco visant à modéliser un long flux de sujets ainsi que des paramètres contrôlés par propriété de recherche d'information.","['Dans', 'cet', 'article,', 'nous', 'proposons', ""d'abord"", 'un', 'ensemble', 'de', 'données', 'basé', 'sur', 'le', 'corpus', 'MSMarco', 'visant', 'à', 'modéliser', 'un', 'long', 'flux', 'de', 'sujets', 'ainsi', 'que', 'des', 'paramètres', 'contrôlés', 'par', 'propriété', 'IR.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 32), (32, 40), (40, 43), (43, 52), (52, 55), (55, 63), (63, 68), (68, 72), (72, 75), (75, 82), (82, 90), (90, 97), (97, 99), (99, 109), (109, 112), (112, 117), (117, 122), (122, 125), (125, 132), (132, 138), (138, 142), (142, 146), (146, 157), (157, 167), (167, 171), (171, 181), (181, 185)]","['Dans', 'cet', 'article,', 'nous', 'proposons', ""d'abord"", 'un', 'ensemble', 'de', 'données', 'basé', 'sur', 'le', 'corpus', 'MSMarco', 'visant', 'à', 'modéliser', 'un', 'long', 'flux', 'de', 'sujets', 'ainsi', 'que', 'des', 'paramètres', 'contrôlés', 'par', 'propriété', 'de', 'recherche', ""d'information.""]","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 32), (32, 40), (40, 43), (43, 52), (52, 55), (55, 63), (63, 68), (68, 72), (72, 75), (75, 82), (82, 90), (90, 97), (97, 99), (99, 109), (109, 112), (112, 117), (117, 122), (122, 125), (125, 132), (132, 138), (138, 142), (142, 146), (146, 157), (157, 167), (167, 171), (171, 181), (181, 184), (184, 194), (194, 209)]"
3563308,16807,4,We then in-depth analyze the ability of recent neural IR models while continually learning those streams.,Nous analysons ensuite en profondeur la capacité des modèles récents d'IR neuronal tout en apprenant continuellement ces flux.,Nous analysons ensuite en profondeur la capacité des modèles neuronaux récents de recherche d'information tout en apprenant continuellement ces flux.,"['Nous', 'analysons', 'ensuite', 'en', 'profondeur', 'la', 'capacité', 'des', 'modèles', 'récents', ""d'IR"", 'neuronal', 'tout', 'en', 'apprenant', 'continuellement', 'ces', 'flux.']","[(0, 4), (4, 14), (14, 22), (22, 25), (25, 36), (36, 39), (39, 48), (48, 52), (52, 60), (60, 68), (68, 73), (73, 82), (82, 87), (87, 90), (90, 100), (100, 116), (116, 120), (120, 126)]","['Nous', 'analysons', 'ensuite', 'en', 'profondeur', 'la', 'capacité', 'des', 'modèles', 'neuronaux', 'récents', 'de', 'recherche', ""d'information"", 'tout', 'en', 'apprenant', 'continuellement', 'ces', 'flux.']","[(0, 4), (4, 14), (14, 22), (22, 25), (25, 36), (36, 39), (39, 48), (48, 52), (52, 60), (60, 70), (70, 78), (78, 81), (81, 91), (91, 105), (105, 110), (110, 113), (113, 123), (123, 139), (139, 143), (143, 149)]"
3563308,16807,5,"Our empirical study highlights in which particular cases catastrophic forgetting occurs (e.g., level of similarity between tasks, peculiarities on text length, and ways of learning models) to provide future directions in terms of model design.","Notre étude empirique met en évidence dans quels cas particuliers se produit l'oubli catastrophique (par exemple, niveau de similitude entre les tâches, particularités sur la longueur du texte, et façons d'apprendre les modèles) pour fournir des orientations futures en termes de conception de modèle.","Notre étude empirique met en évidence dans quels cas particuliers se produit l'oubli catastrophique (par exemple, niveau de similitude entre les tâches, particularités sur la longueur du texte, et façons d'apprendre les modèles) pour fournir des orientations futures en termes de conception de modèle.","['Notre', 'étude', 'empirique', 'met', 'en', 'évidence', 'dans', 'quels', 'cas', 'particuliers', 'se', 'produit', ""l'oubli"", 'catastrophique', '(par', 'exemple,', 'niveau', 'de', 'similitude', 'entre', 'les', 'tâches,', 'particularités', 'sur', 'la', 'longueur', 'du', 'texte,', 'et', 'façons', ""d'apprendre"", 'les', 'modèles)', 'pour', 'fournir', 'des', 'orientations', 'futures', 'en', 'termes', 'de', 'conception', 'de', 'modèle.']","[(0, 5), (5, 11), (11, 21), (21, 25), (25, 28), (28, 37), (37, 42), (42, 48), (48, 52), (52, 65), (65, 68), (68, 76), (76, 84), (84, 99), (99, 104), (104, 113), (113, 120), (120, 123), (123, 134), (134, 140), (140, 144), (144, 152), (152, 167), (167, 171), (171, 174), (174, 183), (183, 186), (186, 193), (193, 196), (196, 203), (203, 215), (215, 219), (219, 228), (228, 233), (233, 241), (241, 245), (245, 258), (258, 266), (266, 269), (269, 276), (276, 279), (279, 290), (290, 293), (293, 301)]","['Notre', 'étude', 'empirique', 'met', 'en', 'évidence', 'dans', 'quels', 'cas', 'particuliers', 'se', 'produit', ""l'oubli"", 'catastrophique', '(par', 'exemple,', 'niveau', 'de', 'similitude', 'entre', 'les', 'tâches,', 'particularités', 'sur', 'la', 'longueur', 'du', 'texte,', 'et', 'façons', ""d'apprendre"", 'les', 'modèles)', 'pour', 'fournir', 'des', 'orientations', 'futures', 'en', 'termes', 'de', 'conception', 'de', 'modèle.']","[(0, 5), (5, 11), (11, 21), (21, 25), (25, 28), (28, 37), (37, 42), (42, 48), (48, 52), (52, 65), (65, 68), (68, 76), (76, 84), (84, 99), (99, 104), (104, 113), (113, 120), (120, 123), (123, 134), (134, 140), (140, 144), (144, 152), (152, 167), (167, 171), (171, 174), (174, 183), (183, 186), (186, 193), (193, 196), (196, 203), (203, 215), (215, 219), (219, 228), (228, 233), (233, 241), (241, 245), (245, 258), (258, 266), (266, 269), (269, 276), (276, 279), (279, 290), (290, 293), (293, 301)]"
3796641,16211,0,Low-Latency Human-Computer Auditory Interface Based on Real-Time Vision Analysis,Interface auditive homme-ordinateur à faible latence basée sur une analyse de la vision en temps réel,Interface auditive homme-ordinateur à faible latence basée sur une analyse de la vision en temps réel,"['Interface', 'auditive', 'homme-ordinateur', 'à', 'faible', 'latence', 'basée', 'sur', 'une', 'analyse', 'de', 'la', 'vision', 'en', 'temps', 'réel']","[(0, 9), (9, 18), (18, 35), (35, 37), (37, 44), (44, 52), (52, 58), (58, 62), (62, 66), (66, 74), (74, 77), (77, 80), (80, 87), (87, 90), (90, 96), (96, 101)]","['Interface', 'auditive', 'homme-ordinateur', 'à', 'faible', 'latence', 'basée', 'sur', 'une', 'analyse', 'de', 'la', 'vision', 'en', 'temps', 'réel']","[(0, 9), (9, 18), (18, 35), (35, 37), (37, 44), (44, 52), (52, 58), (58, 62), (62, 66), (66, 74), (74, 77), (77, 80), (80, 87), (87, 90), (90, 96), (96, 101)]"
3796641,16211,1,This paper proposes a visuo-auditory substitution method to assist visually impaired people in scene understanding.,Cet article propose une méthode de substitution visuo-auditive pour aider les personnes malvoyantes à comprendre la scène.,Cet article propose une méthode de substitution visuo-auditive pour aider les personnes malvoyantes à comprendre la scène.,"['Cet', 'article', 'propose', 'une', 'méthode', 'de', 'substitution', 'visuo-auditive', 'pour', 'aider', 'les', 'personnes', 'malvoyantes', 'à', 'comprendre', 'la', 'scène.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 31), (31, 34), (34, 47), (47, 62), (62, 67), (67, 73), (73, 77), (77, 87), (87, 99), (99, 101), (101, 112), (112, 115), (115, 122)]","['Cet', 'article', 'propose', 'une', 'méthode', 'de', 'substitution', 'visuo-auditive', 'pour', 'aider', 'les', 'personnes', 'malvoyantes', 'à', 'comprendre', 'la', 'scène.']","[(0, 3), (3, 11), (11, 19), (19, 23), (23, 31), (31, 34), (34, 47), (47, 62), (62, 67), (67, 73), (73, 77), (77, 87), (87, 99), (99, 101), (101, 112), (112, 115), (115, 122)]"
3796641,16211,2,Our approach focuses on person localisation in the user's vicinity in order to ease urban walking.,Notre approche se concentre sur la localisation de la personne dans le voisinage de l'utilisateur afin de faciliter la marche urbaine.,Notre approche se concentre sur la localisation de la personne dans le voisinage de l'utilisateur afin de faciliter la marche urbaine.,"['Notre', 'approche', 'se', 'concentre', 'sur', 'la', 'localisation', 'de', 'la', 'personne', 'dans', 'le', 'voisinage', 'de', ""l'utilisateur"", 'afin', 'de', 'faciliter', 'la', 'marche', 'urbaine.']","[(0, 5), (5, 14), (14, 17), (17, 27), (27, 31), (31, 34), (34, 47), (47, 50), (50, 53), (53, 62), (62, 67), (67, 70), (70, 80), (80, 83), (83, 97), (97, 102), (102, 105), (105, 115), (115, 118), (118, 125), (125, 134)]","['Notre', 'approche', 'se', 'concentre', 'sur', 'la', 'localisation', 'de', 'la', 'personne', 'dans', 'le', 'voisinage', 'de', ""l'utilisateur"", 'afin', 'de', 'faciliter', 'la', 'marche', 'urbaine.']","[(0, 5), (5, 14), (14, 17), (17, 27), (27, 31), (31, 34), (34, 47), (47, 50), (50, 53), (53, 62), (62, 67), (67, 70), (70, 80), (80, 83), (83, 97), (97, 102), (102, 105), (105, 115), (115, 118), (118, 125), (125, 134)]"
3796641,16211,3,"Since a real-time and low-latency is required in this context for user's security, we propose an embedded system.","Etant donné qu'un temps réel et une faible latence sont nécessaires dans ce contexte pour la sécurité de l'utilisateur, nous proposons un système embarqué.","Étant donné qu'un temps réel et une faible latence sont nécessaires dans ce contexte pour la sécurité de l'utilisateur, nous proposons un système embarqué.","['Etant', 'donné', ""qu'un"", 'temps', 'réel', 'et', 'une', 'faible', 'latence', 'sont', 'nécessaires', 'dans', 'ce', 'contexte', 'pour', 'la', 'sécurité', 'de', ""l'utilisateur,"", 'nous', 'proposons', 'un', 'système', 'embarqué.']","[(0, 5), (5, 11), (11, 17), (17, 23), (23, 28), (28, 31), (31, 35), (35, 42), (42, 50), (50, 55), (55, 67), (67, 72), (72, 75), (75, 84), (84, 89), (89, 92), (92, 101), (101, 104), (104, 119), (119, 124), (124, 134), (134, 137), (137, 145), (145, 155)]","['Étant', 'donné', ""qu'un"", 'temps', 'réel', 'et', 'une', 'faible', 'latence', 'sont', 'nécessaires', 'dans', 'ce', 'contexte', 'pour', 'la', 'sécurité', 'de', ""l'utilisateur,"", 'nous', 'proposons', 'un', 'système', 'embarqué.']","[(0, 5), (5, 11), (11, 17), (17, 23), (23, 28), (28, 31), (31, 35), (35, 42), (42, 50), (50, 55), (55, 67), (67, 72), (72, 75), (75, 84), (84, 89), (89, 92), (92, 101), (101, 104), (104, 119), (119, 124), (124, 134), (134, 137), (137, 145), (145, 155)]"
3796641,16211,4,The processing is based on a lightweight convolutional neural network to perform an efficient 2D person localisation.,Le traitement est basé sur un réseau neuronal convolutif léger pour effectuer une localisation de personne en 2D efficace.,Le traitement est basé sur un réseau de neurones convolutifs léger pour effectuer une localisation en 2D de personne efficace.,"['Le', 'traitement', 'est', 'basé', 'sur', 'un', 'réseau', 'neuronal', 'convolutif', 'léger', 'pour', 'effectuer', 'une', 'localisation', 'de', 'personne', 'en', '2D', 'efficace.']","[(0, 2), (2, 13), (13, 17), (17, 22), (22, 26), (26, 29), (29, 36), (36, 45), (45, 56), (56, 62), (62, 67), (67, 77), (77, 81), (81, 94), (94, 97), (97, 106), (106, 109), (109, 112), (112, 122)]","['Le', 'traitement', 'est', 'basé', 'sur', 'un', 'réseau', 'de', 'neurones', 'convolutifs', 'léger', 'pour', 'effectuer', 'une', 'localisation', 'en', '2D', 'de', 'personne', 'efficace.']","[(0, 2), (2, 13), (13, 17), (17, 22), (22, 26), (26, 29), (29, 36), (36, 39), (39, 48), (48, 60), (60, 66), (66, 71), (71, 81), (81, 85), (85, 98), (98, 101), (101, 104), (104, 107), (107, 116), (116, 126)]"
